id,is_iceberg
5941774d,0.031996507197618484
4023181e,0.6548925638198853
b20200e4,0.026819612830877304
e7f018bb,0.9977909922599792
4371c8c3,0.13592877984046936
a8d9b1fd,0.14858761429786682
29e7727e,0.019035011529922485
92a51ffb,0.997784435749054
c769ac97,0.001274684676900506
aee0547d,0.0013291683280840516
565b28ac,0.0013942169025540352
e04e9775,0.4815175533294678
8e8161d1,0.001325501361861825
4cf4d256,0.6200113296508789
139e5324,0.09347892552614212
f156976f,0.00646674120798707
68a117cc,0.0717020332813263
d9aa7a56,0.28429773449897766
9005b143,0.49114951491355896
5f6d3988,0.9943010210990906
9ad70954,0.020488690584897995
b9087b9e,0.1662895381450653
a39a1427,0.5362841486930847
82fbe8ed,0.007954593747854233
1fae4879,0.0014965978916734457
6dd8f13d,0.005031894892454147
bbad5958,0.02840271033346653
54527583,0.20753054320812225
be8fa29c,0.6613880395889282
81a3328f,0.9968099594116211
1a3c0ab3,0.005210509058088064
4deeeb8b,0.7440756559371948
ac6d5632,0.8493487238883972
472dadb5,0.7732216119766235
96093f95,0.9643253087997437
f5b4e3df,0.9961846470832825
e01a3c92,0.0033294528257101774
001680af,0.21169213950634003
8e639f33,0.023914571851491928
a2c16612,0.9352461695671082
a6d76474,0.0029210089705884457
19c47684,0.6711084842681885
015827b6,0.1046597957611084
7df7f7ce,0.02111661434173584
0bbf1a3f,0.8154265284538269
636cfbb7,0.8982790112495422
7370030a,0.9978410601615906
43aa97ad,0.006208083592355251
ba2b5e63,0.9957553148269653
dfdd335b,0.4221281409263611
e79b13dc,0.011869797483086586
dc32b195,0.6769403219223022
6d868590,0.9945976138114929
75fa59aa,0.6102253794670105
ffe50836,0.2874453663825989
a7bfd784,0.9981193542480469
b3d569e3,0.012369753792881966
6c538c5b,0.044811148196458817
5c7c15f4,0.024475812911987305
0b745139,0.18470333516597748
fd14608e,0.35419586300849915
f0bc8305,0.060416340827941895
a10ccb28,0.9969414472579956
543304c7,0.7516721487045288
6c3a4078,0.0012072542449459434
9b73cc75,0.17215129733085632
5c6c71b1,0.011304999701678753
09ee9186,0.7553649544715881
207c35cf,0.3342316746711731
153c813e,0.017525989562273026
5605d58b,0.8813151121139526
642ca396,0.0028159194625914097
d32d72c0,0.5337849855422974
16646a17,0.9931498765945435
384074af,0.20143143832683563
69bf1e8c,0.8577543497085571
9e90a054,0.8207724690437317
89dbe7f7,0.9968385696411133
dbd27d22,0.40614357590675354
a2ea1561,0.25487861037254333
d63402af,0.04553390294313431
1ac8bb92,0.9963973760604858
8beffca5,0.2416626214981079
46741f3e,0.008399365469813347
e5ee6aa7,0.004897984676063061
5ecd892b,0.8403915166854858
