id,is_iceberg
000c65d7,0.969171208143
001680af,0.319136722572
00193999,0.975653380156
00247e48,0.993206894398
00503faa,0.00180136530313
00542824,0.00472163383318
005d1a8d,0.998023337126
006369ec,0.00507829948911
00652788,0.0743838384749
006655ad,0.997963142395
006abe61,0.0272132498322
00798379,0.819001403451
007e88fe,0.891670249403
007f8195,0.175521264598
0088109c,0.532427061349
008ae7b6,0.998915731907
00955cec,0.214193878691
0097d47d,0.353942946345
009b8524,0.0180129083865
009cb34f,0.825271896273
00a92ec1,0.00569577307761
00aa3cc0,0.906909953058
00ab0e79,0.00855372056493
00abc1a2,0.995083808899
00b8fae5,0.000556548401111
00ba1b5a,0.277573611215
00bb437f,0.185939263832
00bb722d,0.0892183568329
00c2b2b2,0.0403584284708
00c783b7,0.00951595995684
00d366d6,0.165270844824
00e0f58b,0.642254605144
00f507bd,0.00729184183966
00f9885f,0.899167090654
00fd8535,0.96722356677
00ffd537,0.45181845054
010dc181,0.359073155373
010ef9f0,0.943910604715
01172550,0.00541353558084
0129bddd,0.0358030369272
0131902e,0.0074635268771
0132c59d,0.0296586740646
013825b7,0.21804659497
013b617b,0.193947518617
014a18a3,0.0245249803644
015827b6,0.267800190114
0159d0d2,0.0120287622965
0163756d,0.300867443159
0164a090,0.0480435143924
016588cd,0.973554754257
016a5124,0.476129563898
017bcd36,0.00924130969217
0181bd23,0.0518771340605
0185ee37,0.0641032709275
018ef379,0.0694982905405
0191fe68,0.2001867529
019ab715,0.000157143893351
01a44dd8,0.166310499609
01aee49b,0.997220546007
01b9a8b1,0.00885370088332
01c8626d,0.012470976825
01ce241c,0.184097529668
01e63d93,0.00331735255821
01e651c3,0.00527842348674
01e7c147,0.379446650296
01e7f145,0.303946431726
01e907c9,0.013971034417
01fb70c0,0.00657261693959
02010970,0.0172199765453
02096ca4,0.763692544401
020dfbda,0.235499634966
02244ba1,0.991289919615
0226002d,0.0363032354391
022956a3,0.00592039855609
022bf32e,0.308378283121
022f77e3,0.119242952578
0230b06d,0.321164271887
023b1617,0.997926396131
023e4966,0.00103722984502
0246ee0c,0.902027507126
024a495f,0.0208674375899
024bed49,0.0140121329136
02538d0d,0.952748572826
02553267,0.600246746093
025866cb,0.127002959722
025b5b6f,0.0258738256292
02747427,0.537869202532
0279acd6,0.000112926853806
027d40aa,0.997405254841
02892050,0.998160922527
0295402f,0.0134639971191
02a23cb9,0.018492637598
02ade848,0.000644688652989
02b0a94c,0.395019923523
02b94d6d,0.129636074789
02cabf20,0.734490297735
02cb6179,0.998443359136
02cc70ba,0.0907012292417
02e16760,0.289341730066
02ff1f18,0.126926453589
03073f58,0.00169622080521
031ab1a4,0.964051157236
032b1bda,0.0127763126628
0330fabd,0.0137474800955
03319c06,0.0371271370182
03375173,0.793273504823
0337f56d,0.00727868260469
0339508f,0.221129743895
033bf9cc,0.316724351235
033cd958,0.019158708191
033f2509,0.370005723648
0350f9c9,0.904586857557
0355bafc,0.134371838509
035c79d2,0.997210979462
035dac20,0.998074793816
03647606,0.991194820404
036fca77,0.0655383410864
037b468a,0.986674892902
03837b79,0.0143332788837
038668a3,0.137722511019
03942109,0.0263089785352
03a6a81f,0.0292704688385
03b64045,0.00111368238349
03ba8825,0.0693236342631
03c83dc9,0.191150034352
03c932bb,0.00855126273568
03c9a6a5,0.0254389255773
03cf3246,0.848542141915
03d3ec95,0.0443070520181
03df4e82,0.0127810135717
03e6573e,0.0668674954213
03eec7af,0.00271273693504
03f9ac23,0.200757386349
040c5d78,0.000381005200803
0412b3fc,0.181829009729
0418705e,0.987985318899
0420f31c,0.275661550462
042ab7cc,0.984262681007
042addb1,0.292642159201
042f7e39,0.216491370962
04323f73,0.332383726817
04362967,0.963291448355
04387235,0.0477387105945
043f5f0f,0.733780555427
0448f16d,0.0139309078506
044a7406,0.972696733475
045279bf,0.0896728975698
0454415d,0.311563928146
04599177,0.653063485026
04738deb,5.81091091428e-05
04949a2d,0.979033613205
04aac344,0.000188672798946
04ae316c,0.586440462619
04b1fd61,0.312931426242
04b4b85b,0.979697245359
04b81012,0.231925399322
04c2a2ec,0.150982188992
04c441b0,0.480688961595
04c7c4f2,0.227216334082
04d04b9a,0.186496784538
04dea421,0.0133740070326
04f5386e,0.0209523904719
05076700,0.000747079304301
0512cf4e,0.985361808539
053e4112,0.641609866917
0541ad6a,0.0435441125999
05421ade,0.00167517569631
056e7768,0.000288586387841
057c7a22,0.000673722210731
05836dd3,0.0844392970204
0587305b,0.298166554049
05990fe8,0.0286877304906
05aab4c1,0.409637206793
05ac1343,0.030881800456
05ace38d,0.00526059700605
05ba66d2,0.998672413826
05cc1c4b,0.000102782995408
05d94298,0.0241555070155
05dabce7,0.0703310290002
05e410e9,0.61124696359
05f29386,0.409671834856
05f4931b,0.0312399018149
05fdb1ce,0.000360135207505
060702c8,0.994764602184
060762c6,0.174467557389
061843a7,2.01233224798e-05
0619baf8,0.941301858425
0620faf4,0.995026934147
06210232,0.0146589008393
063042ee,0.00471434646185
0632b82b,0.99351657033
0632d4c2,0.00646719348826
063a823d,0.966016119719
063c3dd2,0.0136586397304
063ee47f,0.221437624665
06458d98,0.00888967257923
06565646,0.98468772769
06626706,0.0364206124796
067aaa2c,0.218766869119
067c0baa,0.197899831925
0680836e,0.0944645802141
068a3d90,0.430356958508
068ace8d,0.9958519876
0699c09a,0.0188018137007
069ee09e,0.0345724748395
06b0c592,0.000778648284939
06bbafe1,0.193673009519
06bbcaf7,0.0140215344988
06c49724,0.988984721899
06c83a48,0.0567103603855
06d8a692,0.97675909996
06dc5d13,0.997465109825
06dcde89,0.0979835591279
06df195b,0.190509213973
06e201c9,0.686882139742
06f67e54,0.00659833893878
06f7cf48,0.000313768618534
0706d45e,0.279923623055
070fa8e6,0.0135012395447
0712e0b2,0.156655840296
0712f269,0.282879959978
071678c5,0.223382515646
0722529a,0.337809337862
07226f6e,0.986092317104
072d70a4,0.445484537818
073112c9,0.304029323347
07352389,0.344065350667
073fb21e,0.996356612444
0743d096,0.311148219975
07458d5d,0.0556989228353
0755e09a,0.242326807231
075634d5,0.00573110426911
075e95ec,0.986417382956
076492b4,0.0136743301875
076589f2,0.0548595751752
077abf82,0.0964696296491
077b6c68,0.00492602742452
077e967e,0.170961314905
07810e42,0.981843328476
078c699f,0.361071253195
078c6d99,0.989374834299
078ea178,0.0767352106981
07945467,1.55178600538e-05
07a7d1cb,0.996628165245
07b5725f,0.429960750975
07bf29e1,0.130133569241
07c3e854,0.411870749481
07d44170,0.465890205465
07d503e8,0.861176800728
07df58fe,0.0434799543815
07e6cfdb,0.900711473823
07f73a8d,0.0101921951346
0807f91f,0.0074464081903
0813f8c6,0.0242735167049
081bdb0a,0.000672891695129
081c5fef,0.010857184899
0838e69f,0.334808909893
0840e2b1,0.921809497476
08493b52,0.00293567069734
084e91db,0.586555983871
08504ae6,0.0127287301933
0857b500,0.00192283976921
08581a9a,0.0147395105567
08608737,0.00567336712265
0860b896,0.990483754873
0864e334,0.89650811255
08722319,0.454302608967
087c5094,0.0420862033963
087e1232,0.336702460237
088e2ff7,0.833203372359
08980e0d,0.048599087284
08b718f8,0.110266084131
08bcb429,0.623172780126
08bd1053,0.0573906296865
08be4774,0.0905396040529
08c599a3,0.00773276778407
08d13069,0.972797232866
08d20604,0.00264951099947
08daeee6,0.00307791827494
08eeb467,0.365560431779
08f77f45,0.94765342474
08faf0f6,0.00240952007066
08fd9d10,0.189746388793
09025dbe,0.003741027822
090a04aa,0.00707403219893
091688f9,0.181191055663
0924cf4a,0.0086162931424
0925e0f3,0.40232950151
09284b81,0.47686114125
092be9de,0.522059504688
092e93de,0.000333947243842
0934055a,0.103238993604
093d7527,0.125668384437
09585ae4,0.209354149453
095f1797,0.277073897142
0961bca0,0.967886668444
0962de0b,0.99060690999
0969a0e4,0.00175215615029
096d9c1b,0.22033651378
096e7594,0.480856941268
0971369e,0.99467048049
0971c6c7,0.0414542754181
097ba3af,0.000321036904045
097e911c,0.0445916745812
0981acfd,0.00489314175793
09861c3c,0.965253120661
099161c3,0.385553240776
09949fd0,0.820234580338
09a3f3cb,0.0972654879093
09ae8ed0,0.973324358463
09c8b4bb,0.883876387775
09db79ee,0.294756986201
09e1dcb0,0.539187677205
09e8a5e5,0.0161874860874
09eaf589,0.955096662044
09ee9186,0.121009465493
0a043578,0.605556834489
0a0a0a22,0.327146210149
0a113574,0.011590938794
0a22b0fb,0.0184139015153
0a31aaec,0.0199782997137
0a35c8f4,0.00189728152783
0a37be18,0.996314942837
