id,is_iceberg
5941774d,0.031996507197618484
4023181e,0.6548925638198853
b20200e4,0.026819612830877304
e7f018bb,0.9995599538087844
4371c8c3,0.13592877984046936
a8d9b1fd,0.14858761429786682
29e7727e,0.0002950247366611579
92a51ffb,0.9999458789825441
c769ac97,6.1853418608975605e-09
aee0547d,1.1185030761985323e-12
565b28ac,0.0
e04e9775,0.4815175533294678
8e8161d1,0.0004189176052022958
4cf4d256,0.6200113296508789
139e5324,0.09347892552614212
f156976f,0.0001147405211899386
68a117cc,0.0717020332813263
d9aa7a56,0.2842977344989777
9005b143,0.491149514913559
5f6d3988,0.9977311395006117
9ad70954,0.020488690584898
b9087b9e,0.1662895381450653
a39a1427,0.5362841486930847
82fbe8ed,0.007954593747854233
1fae4879,0.0
6dd8f13d,0.0050318948924541465
bbad5958,0.02840271033346653
54527583,0.20753054320812225
be8fa29c,0.6613880395889282
81a3328f,0.999954879283905
1a3c0ab3,0.005210509058088064
4deeeb8b,0.7440756559371948
ac6d5632,0.8493487238883972
472dadb5,0.7732216119766235
96093f95,0.9643253087997437
f5b4e3df,0.9999952121321474
e01a3c92,0.003329452825710177
001680af,0.21169213950634005
8e639f33,0.023914571851491928
a2c16612,0.9352461695671082
a6d76474,0.0029210089705884452
19c47684,0.6711084842681885
015827b6,0.1046597957611084
7df7f7ce,0.02111661434173584
0bbf1a3f,0.8154265284538269
636cfbb7,0.8982790112495422
7370030a,0.9996818006038666
43aa97ad,0.0062080835923552504
ba2b5e63,0.9999996252971902
dfdd335b,0.4221281409263611
e79b13dc,0.011869797483086586
dc32b195,0.6769403219223022
6d868590,0.9964829310774804
75fa59aa,0.6102253794670105
ffe50836,0.2874453663825989
a7bfd784,0.9995827069537506
b3d569e3,0.012369753792881966
6c538c5b,0.044811148196458817
5c7c15f4,0.024475812911987305
0b745139,0.18470333516597748
fd14608e,0.35419586300849915
f0bc8305,0.0604163408279419
a10ccb28,0.9999997831902232
543304c7,0.7516721487045288
6c3a4078,0.0
9b73cc75,0.17215129733085632
5c6c71b1,0.011304999701678751
09ee9186,0.7553649544715881
207c35cf,0.3342316746711731
153c813e,0.017525989562273026
5605d58b,0.8813151121139526
642ca396,0.00025258842061721157
d32d72c0,0.5337849855422974
16646a17,0.9987785679380222
384074af,0.20143143832683566
69bf1e8c,0.8577543497085571
9e90a054,0.8207724690437317
89dbe7f7,0.999988853931427
dbd27d22,0.4061435759067536
a2ea1561,0.2548786103725433
d63402af,0.045533902943134315
1ac8bb92,0.9989679976307817
8beffca5,0.2416626214981079
46741f3e,0.008399365469813347
e5ee6aa7,0.004897984676063061
5ecd892b,0.8403915166854858
69892166,4.636502091054775e-05
